#CID ZCMB Type MJD_TRIGGER MWEBV
2018559 1.46482 SLSNI 59653.055 0.111327
1212060 0.788231 SNIc 59670.406 0.271813
2015175 1.22432 SLSNI 59769.027 0.130894
1274692 1.07006 SNIa 59972.18 0.119512
1219097 1.00604 SNIc 60316.355 0.0184735
1114680 1.5892 SNII 60200.371 0.0977103
1067501 1.16576 SNIIn 59801.32 0.0231893
2006731 1.26341 SLSNI 59827.352 0.0434141
2009440 0.804273 SLSNI 60175.324 0.0219007
1215687 0.709377 SNIc 59771.254 0.0129483
1273227 1.35502 SNIa 60274.328 0.162872
1062244 1.1552 SNIIn 60461.418 0.0112043
2005071 0.791492 SLSNI 60431.125 0.0931862
2012384 1.36081 SLSNI 60027.402 0.0387719
1271656 0.246891 SNIa 59770.16 0.0816906
1110947 0.477834 SNII 60276.051 0.0274783
1267889 1.3276 SNIa 60364.262 0.0780551
2012283 0.251159 SLSNI 60014.316 0.0501826
1205858 1.18581 SNIc 59582.047 0.0119485
2001669 1.14928 SLSNI 60363.367 0.658711
1109589 0.963672 SNII 60590.027 0.102581
1261305 0.567852 SNIa 60635.348 0.0699643
1263603 0.927035 SNIa 59855.035 0.0430042
1265735 1.00434 SNIa 60427.055 0.0505265
1155404 0.588719 SNIb 60591.062 0.119476
1171892 0.399988 SNIb 60310.348 0.0389142
1257101 1.61711 SNIa 59984.387 0.0586722
1068541 1.04274 SNIIn 59862.379 0.603954
1263871 1.20243 SNIa 60124.391 0.0311913
1056004 0.928951 SNIIn 60270.336 0.0615715
1113150 1.4204 SNII 60039.375 0.0364959
1161848 1.46988 SNIb 60243.043 0.0139541
1212398 1.28401 SNIc 59772.102 0.0287471
1260323 0.530995 SNIa 59683.156 0.0636364
1208018 0.478397 SNIc 60210.395 1.10111
1052803 0.732192 SNIIn 59964.344 0.0510947
2006849 1.65001 SLSNI 59655.348 0.0505299
1208066 1.21855 SNIc 60162.133 0.0548443
