#CID ZCMB Type MJD_TRIGGER MWEBV
1164483 1.18953 SNIb 59950.344 0.0934583
2015707 1.86237 SLSNI 59626.355 0.0993476
1208389 1.09707 SNIc 60218.004 0.03888
1158621 0.442655 SNIb 60301.359 0.0503184
1172255 0.937588 SNIb 60405.203 0.0229225
1158675 0.805631 SNIb 60182.984 0.136292
2005104 2.25555 SLSNI 60055.367 0.364616
1120746 0.627483 SNII 59771.309 0.0151169
1156908 0.627607 SNIb 60484.969 0.367613
1116034 1.43661 SNII 59917.34 0.0255035
1214017 1.41817 SNIc 59859.109 0.0393971
1055544 0.529222 SNIIn 60528.406 0.128763
1165640 0.823991 SNIb 60209.395 0.570541
1222459 0.9758 SNIc 60630.121 0.0213445
1256555 0.858558 SNIa 60335.133 0.0113802
1222040 0.661032 SNIc 60247.113 0.0236553
2012658 2.19367 SLSNI 59588.168 0.0401352
1070298 1.2421 SNIIn 59913.328 0.0529068
1273378 0.215811 SNIa 60111.23 0.0300993
1210739 1.08013 SNIc 59594.141 0.160615
1103349 0.775087 SNII 59652.258 0.0893129
1163679 0.892992 SNIb 60631.02 0.0236733
1264300 0.964395 SNIa 59798.312 0.00955313
2000252 1.04174 SLSNI 60140.434 0.0183766
1168453 1.08341 SNIb 60351.391 0.236379
2016187 2.26368 SLSNI 60458.957 0.242711
1266820 0.729769 SNIa 59712.035 0.204543
1207728 0.752564 SNIc 59650.008 0.0108412
1115289 1.0322 SNII 60268.324 0.083407
1107140 0.904486 SNII 59771.367 0.0338145
2014647 0.723112 SLSNI 59854.379 0.112937
1223484 0.671031 SNIc 60631.188 0.0213534
1209232 1.02525 SNIc 59589.324 0.149918
1172326 0.824192 SNIb 60490.199 0.0324727
2003886 1.38818 SLSNI 59875.363 0.472516
1220391 1.04235 SNIc 60302.043 0.00836167
1205656 0.667908 SNIc 60567.012 0.106223
2008803 1.15167 SLSNI 60386.172 0.120766
1056727 0.681728 SNIIn 60300.312 0.0443665
1268936 1.34165 SNIa 60421.363 0.0404861
1103834 0.447086 SNII 60305.293 0.0718124
1070361 0.740606 SNIIn 60201.008 0.371989
1064696 0.342389 SNIIn 60554.0 0.394901
1266618 1.30829 SNIa 60131.422 0.014881
1158680 1.26161 SNIb 60004.207 0.0853105
1051168 0.819625 SNIIn 60434.215 0.0756334
2012339 1.71141 SLSNI 60052.039 0.212185
2008908 1.56131 SLSNI 59995.023 0.0265002
1273054 1.17604 SNIa 59583.043 0.0150234
1069320 0.304731 SNIIn 60611.18 0.0131807
1107275 0.46942 SNII 60382.395 0.220918
1263268 1.54737 SNIa 60363.246 0.0450527
1167462 0.810028 SNIb 60221.238 0.012062
1220908 0.97775 SNIc 59647.398 0.041416
1051518 1.55681 SNIIn 59592.043 0.311921
1207077 1.23273 SNIc 60246.129 0.0122089
1104046 1.4937 SNII 60127.176 0.0988852
2002371 0.887719 SLSNI 60558.391 0.0900087
1213569 1.27091 SNIc 60458.367 0.0117488
1209116 1.00958 SNIc 60187.348 0.0315949
1206358 0.679444 SNIc 59770.359 0.0097701
1171473 0.889579 SNIb 59684.059 0.0263079
1155017 1.49733 SNIb 59776.09 0.317856
2000024 1.15461 SLSNI 60608.355 0.0566508
1121521 1.4448 SNII 60485.371 0.0156217
1112461 1.43672 SNII 60523.969 0.493839
1272690 0.391128 SNIa 59770.094 0.0868444
1267674 0.290629 SNIa 60372.402 0.0803775
1269170 0.987745 SNIa 59696.418 0.0647159
2006453 2.11989 SLSNI 60629.316 0.0399349
1153921 0.718781 SNIb 59653.043 0.672461
2019605 2.2743 SLSNI 59626.355 0.0468996
1262149 1.52379 SNIa 59653.172 0.0461401
1257045 1.54033 SNIa 60100.266 0.0988852
1220262 1.10919 SNIc 59822.984 0.331142
2009133 2.75642 SLSNI 59785.43 0.0287689
1063101 0.778465 SNIIn 59716.398 0.0337469
1121130 0.914158 SNII 60483.402 0.0155324
1261939 0.800711 SNIa 60530.125 0.0336701
1260340 0.500682 SNIa 59791.309 0.0355356
1267982 0.916004 SNIa 60275.227 0.468412
1112529 1.39181 SNII 60526.051 0.162322
1172305 0.878758 SNIb 60463.113 0.0227491
1208352 0.67703 SNIc 59944.359 0.0252618
1107522 0.416012 SNII 59899.031 0.0108036
1211197 1.19863 SNIc 59800.078 0.174645
1262573 1.47206 SNIa 60413.395 0.0509316
1209054 1.24764 SNIc 60002.133 0.0555149
1161644 1.07848 SNIb 59760.438 0.0117954
1259020 1.19889 SNIa 59621.219 0.0944585
1107706 0.560238 SNII 59713.02 0.38106
2008654 2.29948 SLSNI 60390.301 0.0747946
1114513 0.481006 SNII 59584.152 0.0170344
1258611 0.742433 SNIa 60611.266 0.125988
1159862 1.24777 SNIb 59875.344 0.0994148
1165426 0.745786 SNIb 59684.105 0.121591
1220205 1.11935 SNIc 60464.438 0.0144719
1264738 0.567832 SNIa 60250.336 0.141728
2008125 1.80591 SLSNI 59683.059 0.0564292
1057804 0.472297 SNIIn 60140.352 0.0209956
1105904 0.665409 SNII 60456.426 0.0390419
1060893 1.36829 SNIIn 59657.406 0.288925
1052488 1.23597 SNIIn 60451.344 0.00836675
1051456 0.444846 SNIIn 59585.359 0.0232848
1214262 1.03014 SNIc 60392.02 0.078849
2001009 1.50917 SLSNI 60539.301 0.0174152
1205742 1.09679 SNIc 60426.285 0.117374
1114450 1.01873 SNII 60484.371 0.0397691
1165152 0.928635 SNIb 59630.027 0.0148021
1164746 1.00975 SNIb 60645.027 0.0218579
2004770 2.32647 SLSNI 59808.984 0.044216
1118311 0.580846 SNII 59589.051 0.0141806
1269516 0.786693 SNIa 60539.371 0.088389
1172132 0.80907 SNIb 60530.434 0.188895
1168425 1.28974 SNIb 60593.371 0.798524
1256003 0.671654 SNIa 59817.262 0.0147364
1120881 0.908083 SNII 60150.113 0.0969451
2008565 1.56606 SLSNI 60570.176 0.0299567
1103384 1.06229 SNII 60505.176 0.0455732
2014890 1.69142 SLSNI 60103.371 0.014444
1108129 1.21469 SNII 60425.32 0.0643606
1211371 1.32935 SNIc 59750.109 0.101948
1205442 0.829104 SNIc 60587.391 0.62435
1262080 1.10058 SNIa 60101.328 0.0511061
1064993 0.981416 SNIIn 60372.402 0.063188
1161932 1.3924 SNIb 59594.156 1.12847
1112909 0.628168 SNII 60385.406 0.299625
1258233 1.38223 SNIa 60462.383 0.0483931
2013774 1.32803 SLSNI 60668.137 0.83833
2009794 2.81143 SLSNI 60465.398 0.0480972
1219301 1.46065 SNIc 60510.281 0.0821888
2016973 1.50134 SLSNI 60099.988 0.392315
1204536 0.602587 SNIc 60566.039 0.0290961
1268081 0.62848 SNIa 60036.055 1.67043
2016697 1.51465 SLSNI 60491.023 0.037634
1069798 0.805377 SNIIn 60027.156 0.0641787
1166717 0.640561 SNIb 60521.973 0.0549326
1268796 1.55686 SNIa 60631.332 0.0542903
1059275 1.49643 SNIIn 60582.375 0.0984017
1064227 1.24666 SNIIn 60061.395 0.0167803
1153764 1.20567 SNIb 59941.27 0.0523112
1159560 0.431406 SNIb 59583.051 0.00702407
1052209 1.27469 SNIIn 60072.332 0.158154
1263302 0.37677 SNIa 60009.078 0.128235
1113937 1.49811 SNII 60656.348 0.0737576
1265516 1.02597 SNIa 60124.188 0.0167227
1115918 0.959305 SNII 60579.375 0.174129
1107362 0.419029 SNII 59913.324 0.0979254
2004334 1.70565 SLSNI 60620.355 0.0367724
1102930 1.48318 SNII 59709.254 0.250274
1216409 1.37241 SNIc 60520.25 0.0238276
1111720 0.797726 SNII 60584.242 0.0530029
1272028 0.283227 SNIa 60447.141 0.0561467
2008148 1.20133 SLSNI 59878.055 0.150647
1213516 1.48575 SNIc 59624.031 0.0129947
1213096 1.21248 SNIc 59876.367 0.52538
1113781 0.915908 SNII 59776.113 0.0684392
1204579 0.924532 SNIc 59793.336 0.0148427
1109423 1.06598 SNII 59589.312 0.797588
1104413 1.09595 SNII 59880.18 0.0259175
1207141 0.716135 SNIc 60333.141 0.224997
1214916 1.00048 SNIc 60267.203 0.151252
1258063 0.848951 SNIa 60462.098 0.0167474
1162830 0.734249 SNIb 59590.234 0.431971
1053305 0.600508 SNIIn 59978.062 0.0174746
1163537 0.565878 SNIb 60119.242 0.0360164
1207153 1.05684 SNIc 60179.355 0.0102171
1170244 1.40133 SNIb 60043.297 0.0213768
1164047 1.15788 SNIb 60241.324 0.0829166
1068609 1.26918 SNIIn 60309.309 1.54524
1121589 0.303882 SNII 60392.152 0.681056
1262276 1.53451 SNIa 59770.359 0.00980891
1105795 0.673048 SNII 60467.965 1.29935
1217081 1.35919 SNIc 60541.367 0.0337217
1057651 1.10066 SNIIn 60383.383 0.330934
1156644 0.697073 SNIb 60365.383 0.129847
2009305 1.99696 SLSNI 59875.125 0.0191849
2005013 0.890338 SLSNI 60178.359 0.036604
2011253 2.3923 SLSNI 59978.094 0.0098636
2004062 0.90032 SLSNI 60490.133 0.149648
1267165 0.764504 SNIa 60357.176 0.177437
1119410 1.30651 SNII 60588.219 0.0218026
1111647 0.808974 SNII 60461.215 0.098356
1158019 0.63984 SNIb 59760.441 0.0121252
1222533 0.889996 SNIc 60022.406 0.115195
1112596 0.81483 SNII 59802.34 0.0146658
1115860 0.783118 SNII 59770.094 0.0763602
2016638 2.94115 SLSNI 59713.066 0.165623
1121796 0.92718 SNII 59839.016 0.0802175
1169273 0.984953 SNIb 60492.973 0.0206661
1272900 1.01882 SNIa 60013.391 0.17205
1268584 1.42112 SNIa 59645.395 0.100707
2016730 1.97761 SLSNI 59859.344 1.16618
2010692 1.60836 SLSNI 60002.391 0.357398
2007921 1.86677 SLSNI 60069.188 0.0386226
1161213 1.19023 SNIb 60465.957 1.04901
1168568 1.24008 SNIb 60141.184 0.0324855
1221888 1.24911 SNIc 60483.367 0.0142173
1274112 0.753405 SNIa 59758.426 0.0320325
1271896 1.63905 SNIa 59853.242 0.0101931
1119060 1.43825 SNII 60142.324 0.0182082
1102629 0.819129 SNII 59718.066 0.0425597
2007765 2.59972 SLSNI 59692.977 0.02751
1212309 1.08767 SNIc 60240.363 0.0130551
1258441 1.3864 SNIa 60037.098 0.215613
1063369 1.05773 SNIIn 59602.328 0.111249
1259650 1.11552 SNIa 59689.371 0.0985431
1067132 1.57162 SNIIn 60090.957 1.34039
2014079 0.692617 SLSNI 60378.402 1.46384
1213138 1.18241 SNIc 60269.156 0.0266703
1263818 0.464345 SNIa 59782.375 0.0154964
2001382 1.78312 SLSNI 59696.414 0.0443963
2006566 1.34283 SLSNI 59769.285 0.0174633
1213303 1.01908 SNIc 60059.387 0.0191849
1055147 1.41145 SNIIn 60673.344 0.0218696
2019124 2.53844 SLSNI 59979.336 0.0348626
1110441 0.30581 SNII 60129.25 0.0589537
1256739 0.836398 SNIa 59864.359 0.109311
1057115 0.805498 SNIIn 60327.285 0.0344536
1060743 0.523125 SNIIn 59946.199 0.0108148
2016385 1.56317 SLSNI 60201.035 0.139731
2013057 2.72079 SLSNI 59684.004 0.575241
2000056 1.33349 SLSNI 59780.0 0.0493464
2002168 1.64079 SLSNI 59875.363 1.07395
1061645 1.17223 SNIIn 59793.145 0.0250034
1256225 1.01009 SNIa 59688.289 0.0535662
1052208 0.496481 SNIIn 60345.211 0.59526
1171539 0.501142 SNIb 60566.398 0.435791
1213498 0.990909 SNIc 60192.41 0.124764
1161414 1.16787 SNIb 60484.203 0.0620748
1208519 1.28472 SNIc 60484.234 0.16421
1055340 1.29865 SNIIn 60649.152 0.0236887
1258560 1.54711 SNIa 60062.211 0.139626
1219343 1.16308 SNIc 60413.418 0.0324782
1114394 1.49696 SNII 59813.406 0.0249196
1263587 1.52725 SNIa 60059.391 0.0129179
1216850 0.971398 SNIc 60484.105 0.0925772
1053746 1.07987 SNIIn 59841.391 0.0332458
1255664 1.56162 SNIa 60511.0 0.0240061
1206720 1.26529 SNIc 60566.152 0.0126791
1261762 1.41237 SNIa 59633.031 0.564128
1053154 0.442254 SNIIn 60318.359 0.0212437
1157706 0.8482 SNIb 59597.215 0.0930578
1055405 1.56358 SNIIn 60027.406 0.046353
1116407 1.52488 SNII 59853.309 0.031697
1115085 1.47636 SNII 60674.348 0.0449875
1102589 0.933911 SNII 59803.352 0.0119637
1257895 0.499129 SNIa 59999.398 0.930784
1171862 0.96042 SNIb 59999.391 0.373957
1208210 0.947484 SNIc 60121.09 0.0685353
2002267 0.573105 SLSNI 60026.027 0.0308361
1263675 0.67091 SNIa 60493.41 0.0271431
1206797 0.780411 SNIc 59851.285 0.0160339
1108283 1.38668 SNII 60069.418 0.0345655
1223245 0.798315 SNIc 59771.305 0.0174978
2007519 1.10902 SLSNI 60657.066 0.0136506
1272620 0.533923 SNIa 59712.266 0.109268
1116739 1.17874 SNII 60567.012 0.115766
1156711 1.43067 SNIb 60627.059 0.0199971
1106494 1.22686 SNII 60645.297 0.0592693
1110872 0.961012 SNII 59607.242 0.156301
1222229 1.25454 SNIc 59583.051 0.00862285
1102799 1.52603 SNII 60216.379 0.313816
1115485 0.809708 SNII 59771.348 0.0184228
1209922 0.934232 SNIc 60045.398 0.195394
1104272 1.52937 SNII 59722.34 0.0512927
1164021 0.978119 SNIb 60662.277 0.142425
1165111 0.105145 SNIb 60382.375 0.164596
1070076 1.4607 SNIIn 60023.398 0.134121
1267901 0.761212 SNIa 59810.043 0.17739
1163880 0.907769 SNIb 59986.379 0.0826936
1056806 1.16775 SNIIn 59796.438 0.0305903
1158663 0.741266 SNIb 60324.359 0.0517527
2008301 1.83549 SLSNI 59620.191 0.0845255
1068057 1.0345 SNIIn 59822.41 0.0531527
1215604 0.349201 SNIc 60447.434 0.0266529
1111441 0.695814 SNII 59791.051 0.070043
1113903 0.510373 SNII 60546.312 0.0246544
2014644 1.43424 SLSNI 59653.188 0.0664911
1069983 0.69339 SNIIn 60016.078 0.119733
1121344 1.37301 SNII 59790.105 0.046143
1056896 1.24875 SNIIn 60515.02 0.258327
1218796 0.0526448 SNIc 60487.117 0.484998
1103275 1.34338 SNII 60491.055 0.0245897
1103843 1.0703 SNII 59679.41 0.159577
1206555 0.837108 SNIc 60355.355 0.0318779
1271104 1.54033 SNIa 60497.414 0.0208455
1265639 1.59732 SNIa 60355.387 0.079269
1270080 0.829183 SNIa 59950.141 0.0133108
1255386 0.825772 SNIa 59993.387 0.469717
1069091 0.512835 SNIIn 60198.402 1.01887
1212945 1.06869 SNIc 60398.281 0.0623254
1114696 0.886049 SNII 60153.418 0.0291122
1063044 1.26136 SNIIn 60261.316 0.151676
1069195 0.988095 SNIIn 59980.059 0.875365
1158217 1.18695 SNIb 60147.133 0.0465316
1061579 1.19865 SNIIn 60021.352 0.395855
1119066 1.51839 SNII 60071.254 0.0621811
1272579 0.57887 SNIa 60457.41 0.0280713
1267307 0.726742 SNIa 59831.137 0.0155311
1159457 1.00038 SNIb 59655.312 0.0717726
1054344 1.16784 SNIIn 59998.023 0.0464006
1219846 1.41057 SNIc 59716.957 0.703865
1162132 1.38904 SNIb 60001.398 0.221876
1171958 0.787743 SNIb 59685.066 0.0437856
2007593 1.97639 SLSNI 59715.332 0.137173
1267154 1.25312 SNIa 60159.328 0.0229771
1169020 0.513622 SNIb 60363.387 0.421776
1103722 0.881335 SNII 60451.25 0.0281436
1161900 0.56578 SNIb 59856.148 0.0179079
2011552 2.62091 SLSNI 59634.023 0.79667
2008282 1.73394 SLSNI 59799.344 0.0213812
1162101 1.07493 SNIb 60001.094 0.0285292
1055559 0.85829 SNIIn 59917.34 0.0313513
1053048 0.534775 SNIIn 60269.246 0.436561
2013806 1.75485 SLSNI 59589.145 0.136241
1260973 0.892476 SNIa 60496.184 0.0408513
2005412 1.87972 SLSNI 60493.418 0.0172355
1166140 0.721907 SNIb 60059.418 0.108556
1167005 1.22203 SNIb 60426.105 0.0347889
1221728 1.25627 SNIc 60359.391 0.706423
1056219 1.31194 SNIIn 60192.383 0.0564352
1164412 0.685843 SNIb 59797.02 0.445443
1214487 0.535955 SNIc 59647.395 0.087047
1257565 1.05841 SNIa 59819.988 0.508724
1059131 1.43962 SNIIn 59860.086 0.0413045
1109015 0.783494 SNII 60184.051 0.158574
2012940 1.12797 SLSNI 59950.363 0.0444899
2017044 0.647662 SLSNI 60520.398 0.0131597
2019171 0.63508 SLSNI 60640.289 0.478937
2012003 2.39478 SLSNI 59770.359 0.0116559
1259649 1.46244 SNIa 59654.238 0.246264
1118937 0.983304 SNII 60524.281 0.0157847
1153608 0.613103 SNIb 60148.434 0.0654104
2019621 1.58381 SLSNI 60338.285 0.0861902
2016616 1.64062 SLSNI 60608.008 0.0249356
1154635 1.09914 SNIb 59803.344 0.0151606
1111145 0.609909 SNII 60094.223 0.599933
1211338 0.948044 SNIc 60366.203 0.326375
1061562 0.982151 SNIIn 59874.273 0.301316
2011116 1.98619 SLSNI 60620.355 0.031719
1115965 0.973894 SNII 60185.109 0.413501
2017438 2.65332 SLSNI 60241.309 0.0142266
1121064 0.564527 SNII 59861.203 0.0385207
1118533 0.51483 SNII 59867.281 0.0194871
2018198 2.63657 SLSNI 59832.359 0.0860163
1164305 0.976764 SNIb 59950.336 0.0539413
1070610 1.03513 SNIIn 60634.355 0.0346824
1105166 1.09037 SNII 59884.016 0.0153244
1104464 0.748552 SNII 60390.383 0.0409104
1061993 1.17277 SNIIn 60657.102 0.0340851
2014991 0.916511 SLSNI 59709.996 0.10482
1053269 1.15872 SNIIn 59760.441 0.00910928
1158753 0.805507 SNIb 60000.375 0.125515
1258062 0.854956 SNIa 59726.434 0.0422298
1171330 0.920217 SNIb 59887.262 0.00575764
1111588 1.17556 SNII 60485.086 0.0513058
1258663 0.932886 SNIa 59724.293 0.130564
1158856 0.449994 SNIb 60658.109 0.0107884
1159003 1.06057 SNIb 60042.402 0.0343955
1154355 0.450389 SNIb 59589.207 0.0253919
1166128 1.1362 SNIb 59982.242 0.0884525
1257032 1.04074 SNIa 60332.371 0.0914787
1060168 0.999461 SNIIn 59583.324 0.168385
1157940 1.37454 SNIb 59696.422 0.0526614
1119254 0.812994 SNII 59588.145 0.0321999
2007044 0.762825 SLSNI 59851.332 0.0332314
1068380 0.844078 SNIIn 60535.41 0.0962908
1160793 0.920956 SNIb 60426.105 0.0384054
1166332 1.3135 SNIb 60161.434 0.059326
2019840 2.34842 SLSNI 60166.395 0.0142768
1267999 1.46916 SNIa 60495.418 0.0241494
1259443 0.949238 SNIa 60177.352 0.0211026
1113718 1.18802 SNII 60127.109 0.0752598
1220374 1.32678 SNIc 60661.105 0.0402548
1116187 1.39199 SNII 60127.398 0.0172598
1268491 0.377794 SNIa 60013.199 0.0765178
1070036 1.00698 SNIIn 60421.047 0.29657
1065856 0.836925 SNIIn 60023.406 0.101023
1055231 1.42076 SNIIn 59801.207 0.011804
1256061 1.60491 SNIa 60495.387 0.0238502
1066105 0.934695 SNIIn 59956.336 0.138237
1069459 1.04031 SNIIn 60556.145 0.0213445
1256740 0.199402 SNIa 60052.98 0.552463
2012125 2.19203 SLSNI 59630.02 0.0308966
1062121 1.21193 SNIIn 59682.098 0.0463244
1262592 1.10881 SNIa 59769.133 0.137173
1068093 1.03036 SNIIn 60123.312 0.00955935
1068709 1.54878 SNIIn 59709.008 0.101959
1263618 0.806849 SNIa 60420.379 0.0280411
1209971 1.32692 SNIc 59792.977 0.049176
1114684 0.272933 SNII 60630.152 0.0236892
2018318 2.31576 SLSNI 59679.41 0.117604
2010083 2.21096 SLSNI 60225.199 0.023558
1159372 1.49177 SNIb 60040.004 0.0130422
1215418 1.41818 SNIc 60533.004 0.104777
1214918 1.2642 SNIc 60330.34 0.0862198
1105097 1.47517 SNII 59773.098 0.0660721
1256939 1.39161 SNIa 59771.059 0.061444
2018496 2.42587 SLSNI 60501.414 0.0181911
2007381 2.45719 SLSNI 59658.156 0.0375898
1153618 1.23709 SNIb 60468.438 0.0120632
2007171 2.04995 SLSNI 59584.18 0.103842
2019851 0.72619 SLSNI 60595.289 0.052841
1156729 0.567144 SNIb 59941.352 0.0569232
1171064 0.940448 SNIb 59817.418 0.0857336
1214152 1.39634 SNIc 59987.242 0.0789844
2001939 1.08486 SLSNI 60462.406 0.0276424
2003262 2.1603 SLSNI 59585.348 0.0372506
1267003 0.799542 SNIa 60146.082 0.363143
2019584 0.910913 SLSNI 59771.109 0.0595673
2004606 0.859301 SLSNI 60027.402 0.0304477
1120400 0.869832 SNII 60658.285 1.6503
1160297 0.933804 SNIb 60305.359 0.0950567
1260948 0.762746 SNIa 60120.414 0.0128273
1155320 1.0946 SNIb 59916.293 0.739058
1116382 0.739777 SNII 60055.977 0.141778
1256302 0.240798 SNIa 59658.156 0.027059
1168641 0.851845 SNIb 59688.406 0.0813412
2011401 2.11842 SLSNI 60506.344 0.0237671
1111972 1.00382 SNII 60554.156 0.0141914
1222819 0.473163 SNIc 60492.973 0.0358617
1270437 0.779372 SNIa 60316.34 0.0703499
2016910 1.91505 SLSNI 59641.293 0.041416
1120102 1.57832 SNII 60096.359 0.0094584
1172169 1.44782 SNIb 60628.285 0.435649
1169015 0.569819 SNIb 60247.125 0.020092
1162278 1.38126 SNIb 60660.355 0.0377656
1264812 1.11283 SNIa 60217.992 0.0270366
1170405 1.32406 SNIb 60294.352 0.0359557
1112523 1.44649 SNII 60463.348 0.011913
1264288 1.28997 SNIa 60546.996 0.0708286
2012850 1.73535 SLSNI 59809.043 0.292339
1154182 0.976712 SNIb 59711.285 0.160155
1112606 1.55065 SNII 60211.297 0.147206
2004896 2.89393 SLSNI 60246.004 0.020281
1160597 1.41041 SNIb 59747.973 0.0957789
2018395 1.58904 SLSNI 59589.203 0.0369038
1117125 0.678542 SNII 60095.395 0.00807356
1110139 1.49711 SNII 60512.258 0.0199207
1205737 1.02768 SNIc 59747.969 0.0938608
1052273 1.44511 SNIIn 59804.352 0.0189488
1119658 0.700521 SNII 60568.344 0.0653347
1102638 1.02561 SNII 60128.438 0.0405894
2002721 1.02344 SLSNI 59861.336 0.258598
1213624 0.525416 SNIc 59774.402 0.0160103
1208545 1.37629 SNIc 60332.125 0.0110996
1116448 0.929356 SNII 60655.055 0.010877
1065505 1.35572 SNIIn 60619.18 0.0458567
1052899 0.955464 SNIIn 60215.352 0.0792978
2013393 1.04656 SLSNI 60003.398 0.131944
1108682 1.55785 SNII 59607.242 0.0862813
1206273 1.36104 SNIc 60570.219 0.0317345
2018930 1.25013 SLSNI 59980.301 0.0775049
1119502 0.9336 SNII 60272.02 0.0259902
1117070 0.866716 SNII 60543.398 0.0947428
1272627 0.0759299 SNIa 60123.039 0.408243
1211569 1.33872 SNIc 60010.352 0.0553133
2003259 2.30555 SLSNI 60296.102 0.0480091
1209760 0.843636 SNIc 59589.035 0.0089019
2000899 2.46073 SLSNI 60530.395 0.089583
1205869 0.843858 SNIc 59983.379 0.0935872
1223527 0.598986 SNIc 59770.316 0.0395486
1213028 1.41943 SNIc 59963.074 0.0128036
1161936 0.905273 SNIb 60528.414 0.0414326
1051010 1.31106 SNIIn 60209.402 0.184531
1220466 0.622925 SNIc 60392.043 0.0665409
1117294 0.868989 SNII 60359.238 0.339675
1218499 1.17927 SNIc 60339.34 0.101335
1222297 0.956098 SNIc 60332.367 0.139279
1108206 1.4484 SNII 60148.438 0.0417699
2016446 1.45399 SLSNI 59799.328 0.0231651
1069530 0.883932 SNIIn 59997.258 0.141451
1063934 1.18555 SNIIn 59861.211 0.0656537
1258564 1.36995 SNIa 60022.344 0.0910636
1170550 1.38102 SNIb 59654.133 0.0881524
1167331 1.19118 SNIb 60124.98 0.0311284
1273299 1.53916 SNIa 60031.25 0.0667028
1169863 1.09065 SNIb 60251.012 0.0355226
2002660 2.64147 SLSNI 59785.43 0.033177
1170469 0.773871 SNIb 60331.137 0.130657
1070662 0.612123 SNIIn 60383.375 0.655642
1210835 1.01016 SNIc 60058.406 0.0159437
1266898 1.24918 SNIa 59802.25 0.0122
2018629 2.31976 SLSNI 60096.027 0.0465003
1273171 0.730028 SNIa 60570.02 0.176488
1262775 0.659795 SNIa 59946.039 0.014454
2015316 1.76027 SLSNI 60530.391 0.0105688
1052025 0.550369 SNIIn 59979.363 0.141454
1119237 0.72458 SNII 60590.066 0.0148566
1067272 1.06519 SNIIn 60179.398 0.0269675
2002776 2.16457 SLSNI 60512.297 0.0349062
1223489 1.37347 SNIc 60305.211 0.103547
1103659 0.929546 SNII 60574.387 0.766429
1158214 0.853325 SNIb 60085.383 0.0134546
2013593 1.93666 SLSNI 59590.363 0.0418858
1205317 1.13941 SNIc 60310.359 0.0613012
1106056 0.541598 SNII 60355.02 0.125769
1058060 0.693534 SNIIn 60127.188 0.0598345
1120282 1.1689 SNII 59827.277 0.0120049
1205732 0.847235 SNIc 60101.395 0.0471837
2014438 1.17852 SLSNI 60620.336 0.088726
1210312 1.47197 SNIc 60165.105 0.0571993
1158748 1.24972 SNIb 59688.977 0.0492854
1162853 0.685117 SNIb 60103.246 0.105316
1172129 0.814926 SNIb 60659.199 0.232682
2000511 1.62307 SLSNI 59887.367 0.0487587
2018035 0.797418 SLSNI 60390.371 0.0627382
1169947 1.35231 SNIb 60297.039 0.0140034
1265328 0.416641 SNIa 59599.043 0.0104759
1056734 1.40945 SNIIn 60496.992 0.0166243
1051078 0.791226 SNIIn 60587.113 0.0217195
1110728 1.25608 SNII 59910.027 0.0210915
1069993 0.746491 SNIIn 59941.309 0.152629
1052955 0.422423 SNIIn 60206.238 0.0158771
1107628 0.892528 SNII 59712.027 0.448084
2006292 1.78707 SLSNI 59698.43 0.143537
1069065 1.41738 SNIIn 60063.406 0.0123251
1272938 1.22665 SNIa 59821.418 0.0377612
1068006 0.76393 SNIIn 59862.008 0.0424438
1103231 1.02299 SNII 59924.027 0.0112182
1264015 0.766708 SNIa 60147.977 0.1757
2019234 2.11383 SLSNI 60356.395 0.215104
1218420 1.35737 SNIc 60096.043 0.0396755
1264565 1.17574 SNIa 60071.34 0.0150721
1221463 1.0191 SNIc 59870.0 0.00924948
1274910 0.931865 SNIa 60445.012 0.102693
1162277 1.23754 SNIb 60262.301 0.373538
1215598 1.03081 SNIc 59770.012 0.025773
1212833 0.564968 SNIc 59941.32 0.0528383
1258868 0.75313 SNIa 60350.297 0.0195553
1169919 0.982158 SNIb 60416.312 0.0524694
1061942 1.40089 SNIIn 60460.434 0.0184529
1066441 0.96607 SNIIn 59868.375 0.479354
1215122 0.680348 SNIc 60017.359 0.0210873
1272619 1.11439 SNIa 60416.137 0.0979034
1067497 1.27722 SNIIn 60668.035 0.0093785
1270036 0.542826 SNIa 60385.402 0.108009
1208441 1.25566 SNIc 60660.133 0.107703
1216723 1.36719 SNIc 59652.008 0.0894094
1171272 1.08777 SNIb 59777.32 0.0394654
1271637 1.6325 SNIa 59875.367 0.165623
1102118 1.28386 SNII 59753.957 0.0696509
1115186 0.685809 SNII 60398.992 0.0780923
1170843 0.666161 SNIb 60460.41 0.0380604
1221229 1.17441 SNIc 59799.293 0.0148162
1205510 1.1931 SNIc 60494.031 0.413002
1111272 1.55394 SNII 60463.406 0.0110684
1210865 1.21593 SNIc 60183.25 0.0205591
1221376 0.689808 SNIc 60484.199 1.06855
1057994 1.36123 SNIIn 59810.414 0.0498407
1068660 1.13905 SNIIn 60355.039 0.32238
1214083 0.590576 SNIc 60329.273 0.0334688
1157720 0.398237 SNIb 59839.363 0.0476916
1067820 1.39454 SNIIn 59603.277 0.0340245
1164552 0.420281 SNIb 60362.027 0.616366
1157524 1.04249 SNIb 60223.102 0.0637129
1271210 1.17967 SNIa 60425.316 0.052474
1161441 0.287877 SNIb 60113.305 0.0589537
1106405 1.56358 SNII 60029.41 0.046353
2000870 1.70826 SLSNI 60429.426 0.0832778
1063329 0.712242 SNIIn 59901.246 0.301541
1170951 0.774545 SNIb 60085.426 0.0278608
1215035 1.17593 SNIc 59694.336 0.384081
