#CID ZCMB Type MJD_TRIGGER MWEBV
2013494 2.54393 SLSNI 60204.246 0.0534859
1268330 1.50116 SNIa 59872.371 0.163273
1269975 0.652437 SNIa 59827.355 0.0572101
1053671 0.932009 SNIIn 59753.336 0.0155948
1273942 1.19722 SNIa 59608.035 0.964268
1168082 1.11741 SNIb 60524.434 0.179647
1206773 1.31844 SNIc 60038.113 0.282128
1219737 0.947371 SNIc 59605.051 0.478321
1265565 1.08653 SNIa 60432.195 0.639064
1161460 0.875703 SNIb 60068.07 0.0284475
1205698 0.338521 SNIc 59790.973 0.0669552
1255550 1.03955 SNIa 59973.371 0.0694745
1260384 0.790201 SNIa 59913.324 0.0582199
1062811 1.47909 SNIIn 60100.406 0.0381031
1107084 1.26799 SNII 59842.387 0.037133
1067133 1.01552 SNIIn 59783.168 0.0411637
1261202 0.949221 SNIa 60052.418 0.0403574
1221802 0.535242 SNIc 59951.324 0.0519492
1069421 1.5119 SNIIn 60402.41 0.0443634
2007549 1.62346 SLSNI 60111.031 0.399633
1161916 1.44627 SNIb 59941.348 0.062642
1060375 0.648543 SNIIn 60139.078 0.044966
1153125 1.18715 SNIb 59770.035 0.0461209
1059072 0.889913 SNIIn 60367.285 0.204554
1220288 1.1945 SNIc 59658.348 0.056561
2010903 0.591546 SLSNI 60431.969 0.15287
2004119 0.918265 SLSNI 60416.387 0.0848328
1069981 1.26777 SNIIn 59928.34 0.172808
1211389 1.08866 SNIc 60511.43 0.0452823
1070872 0.710063 SNIIn 60245.289 0.809406
1271165 0.97342 SNIa 60628.055 0.026479
1263733 1.47284 SNIa 59712.258 0.123617
1067697 1.08628 SNIIn 59584.164 0.162933
1205623 1.31313 SNIc 60264.289 0.0506204
1168617 0.533734 SNIb 60176.012 0.152262
1102412 0.785069 SNII 59912.344 0.0580061
2010168 1.31342 SLSNI 59698.422 0.090181
2014407 1.35876 SLSNI 60601.309 0.0275466
1058656 1.29332 SNIIn 59964.344 0.0499146
2001096 1.61024 SLSNI 59929.102 0.0169276
1056901 1.17779 SNIIn 60176.984 0.171557
1223285 0.864747 SNIc 60192.41 0.29848
1102200 0.466687 SNII 60581.129 0.016476
1053391 0.938709 SNIIn 60494.055 0.031371
1059215 0.912484 SNIIn 60367.363 0.061424
1113362 0.898303 SNII 59928.262 0.0501036
1112656 1.53692 SNII 59769.02 0.286745
1169741 1.01072 SNIb 59803.402 0.0971339
1118020 0.546839 SNII 60378.395 0.421776
1120961 1.28873 SNII 60132.426 0.0244519
1259625 0.622465 SNIa 60182.195 0.0129766
1053161 1.47073 SNIIn 60494.102 0.521781
2017765 0.733874 SLSNI 60322.363 0.0288299
1070299 1.52838 SNIIn 59839.285 0.0268323
1263547 1.00758 SNIa 59773.082 0.114345
2012510 2.9242 SLSNI 60302.07 0.00732775
2017799 2.36093 SLSNI 59926.039 0.00870575
1051176 0.639221 SNIIn 59801.129 0.34303
1064978 0.758737 SNIIn 60217.273 0.0383648
1261212 0.426763 SNIa 59978.238 0.0675024
1272950 0.741021 SNIa 60420.402 0.0204301
1206679 0.808361 SNIc 59655.023 0.0666119
1171759 0.780733 SNIb 60207.98 0.0844246
1155919 1.05191 SNIb 60071.117 0.0478465
1264526 1.44039 SNIa 60240.352 0.530474
1266814 1.4058 SNIa 59681.059 0.0241802
1107329 0.926511 SNII 59800.215 0.0297263
1267422 0.523235 SNIa 60121.41 0.013922
1210581 0.73157 SNIc 59941.273 0.0407323
1119723 0.62002 SNII 60000.332 0.407012
1154283 0.81411 SNIb 59896.352 0.045088
1166351 1.29344 SNIb 60483.383 0.021354
1264731 1.41402 SNIa 59957.219 0.0972711
1052697 0.823757 SNIIn 60290.332 0.056454
1171858 1.22205 SNIb 59770.32 0.0356175
1207483 1.31714 SNIc 59991.355 0.179874
1217877 1.09469 SNIc 60275.336 0.0126427
1256400 1.26262 SNIa 60017.109 0.0378104
1168934 0.634912 SNIb 59932.344 0.0351191
1255859 0.808002 SNIa 59827.359 0.0244401
1153250 1.37993 SNIb 60612.016 0.0126248
1068565 1.3377 SNIIn 59818.398 0.0491568
1166519 1.04933 SNIb 60165.043 0.0842436
1058566 0.916227 SNIIn 60656.348 0.129695
1256626 0.896332 SNIa 60528.336 0.00514737
2019442 2.606 SLSNI 60183.316 0.0794536
1204596 1.27265 SNIc 60039.402 0.0599253
1065864 1.08588 SNIIn 60011.07 0.0789464
2004824 2.10931 SLSNI 59590.062 0.0216507
1119077 0.989619 SNII 59655.062 0.0164096
1164930 1.31994 SNIb 60126.051 0.0402199
1213254 0.6831 SNIc 59897.355 0.0532429
1271184 1.16272 SNIa 60529.129 0.103241
1273400 1.12403 SNIa 59709.055 0.0711479
1206249 1.17013 SNIc 60200.41 0.0350901
1054157 1.20641 SNIIn 60674.352 0.0622335
1262701 1.02366 SNIa 60085.426 0.0313802
1066754 1.20629 SNIIn 59957.332 0.0417398
1069729 0.51352 SNIIn 60305.301 0.162833
1161016 1.35074 SNIb 60390.383 0.0804409
1172217 1.25266 SNIb 60159.387 0.061477
1217233 1.02442 SNIc 60067.02 0.0358932
1208052 1.43812 SNIc 60036.09 0.130859
1069277 0.625139 SNIIn 59859.215 0.0331041
1119780 1.35692 SNII 60496.25 0.0140452
2004762 1.44622 SLSNI 60290.32 0.0387986
1261294 0.738923 SNIa 59965.047 0.103739
1111868 1.16405 SNII 60657.352 0.0390069
2000340 2.05 SLSNI 60394.402 0.0587867
1266897 0.532728 SNIa 60461.402 0.00839858
1257412 1.12997 SNIa 59846.109 0.0259175
1221837 1.20415 SNIc 59772.395 0.0270249
1110710 0.502602 SNII 60027.227 0.0907376
2014178 1.4263 SLSNI 60159.379 0.0421689
1213249 1.07316 SNIc 59753.332 0.0224592
1117673 0.851201 SNII 59594.141 0.44246
1064255 0.570188 SNIIn 59840.02 0.0520739
1211943 0.93888 SNIc 59722.328 0.0545083
1271086 1.46167 SNIa 60058.34 0.326614
1213446 0.323703 SNIc 60586.004 0.114225
1070421 1.00409 SNIIn 60346.379 0.126133
1266454 1.46071 SNIa 59803.402 0.0756959
1266999 1.16457 SNIa 60401.414 0.0511068
1113025 1.57241 SNII 60368.355 0.0918574
1255761 1.63693 SNIa 59965.344 0.0227659
2009339 1.6226 SLSNI 59791.309 0.009057
1272449 1.12919 SNIa 60501.418 0.0327035
1121757 0.835148 SNII 60491.215 0.0406166
2010296 2.33751 SLSNI 59623.387 0.300971
2009540 2.546 SLSNI 60274.324 0.115406
1261288 1.09106 SNIa 60338.336 0.0304715
1170583 1.18033 SNIb 59806.309 0.0104943
1121449 0.79411 SNII 60206.375 0.135304
1163489 0.878319 SNIb 60483.422 0.00866084
1104656 1.42516 SNII 59950.125 0.0118221
1166704 0.422658 SNIb 60063.297 0.0305973
1208493 1.24078 SNIc 59621.238 0.584195
1114744 1.26543 SNII 59922.09 0.024136
1259880 1.51798 SNIa 59615.223 0.293274
1118049 0.963786 SNII 60290.094 0.0134996
1162265 1.38339 SNIb 60337.352 0.0632726
1103429 0.94616 SNII 60582.32 0.212147
1164968 0.694744 SNIb 60027.379 0.0678292
2019399 2.3888 SLSNI 59950.336 0.0505792
1120490 0.990269 SNII 59870.008 0.0135072
1215527 0.605387 SNIc 60096.137 0.52141
1110877 0.722351 SNII 60111.277 0.0104193
1115589 0.794872 SNII 59997.32 0.170185
1262088 1.18888 SNIa 60147.391 0.0149464
1169434 0.940521 SNIb 60490.418 0.0201449
1108306 0.252357 SNII 60208.402 0.620628
1260200 0.86346 SNIa 59712.969 0.142368
1273331 1.01134 SNIa 59867.32 0.00575764
1109611 1.49872 SNII 60061.422 0.112893
1109654 1.17378 SNII 60648.34 0.0511704
2012985 1.67122 SLSNI 59597.215 0.0806146
2012454 1.8483 SLSNI 60009.281 0.233486
2005100 1.76394 SLSNI 60431.973 0.0935306
1057357 1.23055 SNIIn 60164.398 0.0184618
1209026 1.39818 SNIc 59934.289 0.0294025
2000988 1.29211 SLSNI 59896.359 0.0245954
2002929 1.35914 SLSNI 59585.043 0.0217482
1158801 1.24221 SNIb 60426.371 0.0354925
1163753 0.90914 SNIb 59607.383 0.128946
1269506 1.39798 SNIa 60580.32 0.0458567
1116809 0.225678 SNII 60515.328 0.0153173
2000248 2.62024 SLSNI 60276.242 1.16043
1051894 1.21634 SNIIn 59590.07 0.83921
1109642 1.50409 SNII 60131.016 0.0196806
1069094 1.16031 SNIIn 59716.348 0.0511468
1204755 0.445198 SNIc 59754.242 0.00840583
1166836 0.538789 SNIb 60332.082 0.0183096
1069693 1.26381 SNIIn 60142.965 0.20434
1064282 1.38625 SNIIn 60126.406 0.0167851
1163040 1.01239 SNIb 60415.395 0.0287068
1060344 0.998008 SNIIn 60658.352 0.0255353
1162869 1.36308 SNIb 59987.219 0.0255266
1213635 0.777025 SNIc 59950.191 0.310839
1121675 1.14023 SNII 59946.316 0.0885459
2018498 0.518842 SLSNI 59963.082 0.0612434
1155231 1.22742 SNIb 59805.422 0.134471
2017860 1.62913 SLSNI 59770.305 0.0577878
1260919 1.43363 SNIa 60443.43 0.0273917
2006132 1.73042 SLSNI 60039.387 0.037519
1207636 0.938569 SNIc 59950.086 0.0230791
2006111 1.49865 SLSNI 60212.031 0.0480589
1218150 0.867745 SNIc 59653.219 0.0338872
1270045 0.596709 SNIa 59770.289 0.0277924
1058931 0.446509 SNIIn 59842.348 0.0693262
1172825 0.522647 SNIb 59808.371 0.0193384
1171883 0.422027 SNIb 59805.355 0.0119821
1172701 0.565352 SNIb 60328.043 0.0261596
1153420 0.944378 SNIb 59729.25 0.0792784
1069809 1.29327 SNIIn 60539.367 0.0241378
1115036 0.600156 SNII 60398.09 0.0495484
1117232 1.37681 SNII 59810.172 0.0672237
2018553 1.63364 SLSNI 59858.297 0.0206051
1163270 1.41594 SNIb 60414.297 0.13688
2011285 2.18277 SLSNI 59861.281 0.0718169
2006979 1.56058 SLSNI 59821.414 0.0548425
2019206 1.5251 SLSNI 60094.402 0.0268561
1066852 0.887173 SNIIn 60507.969 0.0307509
1103551 1.18254 SNII 60628.09 0.0132903
1156186 1.18103 SNIb 60570.387 0.197277
1112565 1.0612 SNII 59682.082 0.135051
1061206 1.16944 SNIIn 60586.156 0.0291956
1105226 1.17844 SNII 60547.188 0.0182723
1215741 1.46112 SNIc 60666.348 0.168758
1165232 0.532192 SNIb 60305.297 0.106046
1118730 1.53681 SNII 60419.113 0.336774
1058224 0.804187 SNIIn 60032.059 0.0483404
1266225 1.27182 SNIa 59626.332 0.161284
1213977 0.239838 SNIc 59770.324 0.0187016
1164941 0.867945 SNIb 60661.332 0.062656
1155070 1.33401 SNIb 59769.227 0.039294
1157477 0.674532 SNIb 60018.109 0.0409119
1265503 1.41964 SNIa 59777.961 0.07316
2004434 2.01931 SLSNI 60309.359 0.327287
1109860 0.980699 SNII 59610.258 0.0329891
1066828 0.40695 SNIIn 59860.328 0.830649
1064354 0.935197 SNIIn 60463.332 0.0197803
1061710 1.12658 SNIIn 60164.43 0.0205333
2006826 2.61508 SLSNI 59723.961 0.0668728
2015140 1.7098 SLSNI 60178.395 0.138968
1106900 1.27981 SNII 59716.398 0.0363918
2016354 1.08078 SLSNI 59919.086 0.0166681
2013662 0.778713 SLSNI 60444.195 0.384433
1223545 1.18188 SNIc 60215.34 0.0167929
1106949 0.880451 SNII 59979.371 0.109564
1167686 0.933077 SNIb 59825.414 0.0631729
1157023 1.44814 SNIb 60503.41 0.0100179
1157073 1.06141 SNIb 60232.281 0.0103192
2010706 2.91925 SLSNI 60168.379 0.0858888
2017640 0.753781 SLSNI 59700.246 0.0581376
1267760 1.10957 SNIa 60015.34 0.0363817
1069313 1.5635 SNIIn 59584.047 0.100047
1272524 1.5433 SNIa 60163.371 0.0168813
1168695 1.28653 SNIb 59978.145 0.985806
1163834 1.49106 SNIb 60227.32 0.131065
1068131 0.734657 SNIIn 59968.367 0.0979784
1212991 0.567402 SNIc 59636.02 0.122559
1115612 1.11442 SNII 60201.047 0.421311
2002141 1.49585 SLSNI 60087.133 0.754959
1059434 0.643005 SNIIn 60414.375 0.184407
2008033 2.05583 SLSNI 59771.387 0.0257845
2010327 2.4358 SLSNI 59836.391 0.361552
1108834 1.56818 SNII 60356.082 0.243291
1170619 0.486819 SNIb 59712.266 0.109268
2016497 2.44026 SLSNI 60397.234 0.071424
1274172 1.37935 SNIa 60543.398 0.620954
1271364 1.52416 SNIa 60396.043 0.559989
1065110 1.44922 SNIIn 60426.414 0.0358679
1204642 0.438178 SNIc 60496.43 0.0298352
1057172 1.27724 SNIIn 59771.273 0.0137384
1102419 0.757462 SNII 60261.184 0.0322031
1117217 1.03098 SNII 60011.141 0.532633
1165639 0.850625 SNIb 60558.367 0.698505
1215879 0.873297 SNIc 60275.027 0.0203997
1258453 0.803577 SNIa 60274.336 0.0725201
1269104 1.57262 SNIa 60050.414 0.0483519
1256235 1.61086 SNIa 60002.371 0.291379
1266647 1.62448 SNIa 59615.379 0.0449737
1262837 1.44888 SNIa 59776.43 0.0136621
1057504 0.452584 SNIIn 60059.367 0.0319535
1219001 1.29241 SNIc 60010.254 0.0898319
1257973 1.09843 SNIa 60242.086 0.0178787
1119055 1.14745 SNII 59681.0 0.0408622
1207832 1.24047 SNIc 60202.203 0.0332349
1216159 0.440821 SNIc 60420.242 0.132359
1172850 0.670397 SNIb 59684.145 0.0659762
1115501 0.803445 SNII 59911.027 0.100051
2007589 2.09476 SLSNI 59588.078 0.0550712
2004974 1.4824 SLSNI 60153.438 0.0144867
1274782 0.879691 SNIa 59621.215 0.0899032
2001810 0.847585 SLSNI 60367.113 0.50533
2011154 1.17708 SLSNI 59918.035 0.0215957
1118087 0.542601 SNII 59645.012 0.0696988
1121812 1.56568 SNII 59584.039 0.0358053
1209856 0.449994 SNIc 60661.055 0.0107884
1258810 1.23443 SNIa 59930.336 0.0689926
2009275 1.49169 SLSNI 59713.152 0.0564534
1119897 0.868083 SNII 60251.32 0.470367
1215231 1.3094 SNIc 59653.258 0.0695188
1261843 1.63307 SNIa 59916.348 0.0712069
1107109 0.526773 SNII 59789.113 0.0495337
1209671 1.11277 SNIc 60491.957 0.0356456
2001799 2.59679 SLSNI 59931.137 0.20587
1155051 1.39038 SNIb 59650.016 0.0302482
1112006 1.35097 SNII 59776.215 0.210991
1103581 1.21274 SNII 60246.352 0.0159035
1160562 0.845097 SNIb 60063.422 0.0351187
1158369 0.226305 SNIb 59754.16 0.0768437
2014351 1.78089 SLSNI 60069.129 0.129524
1156201 0.470639 SNIb 60597.371 0.328161
1209587 0.721195 SNIc 59641.398 0.0350899
1214267 0.828933 SNIc 60404.34 1.22758
2009278 2.88388 SLSNI 59656.395 0.0840147
2014200 1.84287 SLSNI 60462.441 0.0123148
2016389 2.80003 SLSNI 60059.422 0.0373399
2013261 2.63813 SLSNI 60420.297 0.170201
1103325 0.851937 SNII 60069.418 0.0160445
1210103 0.881559 SNIc 59803.398 0.0867747
1213137 1.13177 SNIc 60337.363 0.0689027
1217602 0.68509 SNIc 59861.332 0.579825
1112644 0.7091 SNII 59590.066 0.0306494
1267486 0.507213 SNIa 59658.992 0.049003
1160963 1.21391 SNIb 60240.23 0.0246784
2000362 1.54641 SLSNI 59583.293 0.120147
1159649 0.316426 SNIb 60571.148 0.0323714
1069443 1.55842 SNIIn 60498.965 0.021602
1219847 0.970899 SNIc 60456.359 0.0264257
1161412 0.622835 SNIb 59598.125 0.00325205
2008320 0.724131 SLSNI 60227.996 0.0145444
2010156 2.71333 SLSNI 60335.141 0.0137126
1108688 1.1784 SNII 60096.152 0.122198
1169310 0.688367 SNIb 60643.344 1.93246
1255716 0.981243 SNIa 60459.043 0.0489412
1159851 1.49634 SNIb 60333.277 0.280736
1169743 0.55774 SNIb 59786.969 0.0983568
1260729 1.09891 SNIa 59879.047 0.11846
1261058 0.867885 SNIa 59594.102 0.0931096
1070333 1.22046 SNIIn 60026.406 0.269642
1062849 0.763702 SNIIn 60360.398 0.0951027
1257040 1.48155 SNIa 60326.359 0.0168953
1216876 0.707866 SNIc 60597.375 0.131141
1117211 0.638925 SNII 60125.051 0.049914
2017900 0.63699 SLSNI 60383.238 0.0679959
1068356 1.26214 SNIIn 59951.359 0.0923858
1160162 1.06033 SNIb 60570.367 0.0390731
1058567 1.02149 SNIIn 60330.34 0.11025
1053107 1.24593 SNIIn 59987.301 1.04982
1222197 0.986073 SNIc 60657.273 0.185702
1106710 1.1155 SNII 60465.441 0.0186303
1219810 0.593606 SNIc 59859.184 0.0116115
1268310 1.15305 SNIa 60360.02 0.0822272
1166965 0.913597 SNIb 60129.164 0.413501
1222943 0.731179 SNIc 60464.27 0.0475247
1222964 1.22785 SNIc 59717.234 0.424086
1216673 0.265956 SNIc 60372.402 0.0803775
1155410 1.32782 SNIb 59900.352 0.0671007
1066335 1.5793 SNIIn 60392.363 0.151386
2013055 2.54714 SLSNI 59861.336 0.402269
1223745 1.35933 SNIc 59703.973 0.389268
1102288 0.945784 SNII 59711.273 0.0548091
1117115 0.701435 SNII 60140.973 0.488238
1052595 0.791264 SNIIn 59942.156 0.0677983
1069319 0.564937 SNIIn 60510.438 0.0570455
1054727 1.27076 SNIIn 60648.254 0.0533166
1217182 0.779125 SNIc 60026.375 0.0480327
2015951 1.95948 SLSNI 60332.105 0.0264896
1064887 1.29823 SNIIn 59773.332 0.00964687
1168421 1.27745 SNIb 59832.301 0.02355
1164134 0.791669 SNIb 59853.355 0.238525
1267661 1.62048 SNIa 59770.316 0.0303532
1109880 0.574491 SNII 60153.414 0.0364976
1066461 1.22 SNIIn 59842.398 0.0523553
1255798 1.57369 SNIa 60216.379 0.313816
1168539 0.674497 SNIb 60460.414 0.0132178
1116396 1.06893 SNII 60200.254 0.00840792
1212732 1.33917 SNIc 59712.258 0.123617
1274396 1.11155 SNIa 60549.359 0.0339617
2017566 2.31692 SLSNI 59785.43 0.0175695
1171171 0.390869 SNIb 59629.262 0.0595998
1054639 0.921312 SNIIn 60668.039 0.0214544
2012096 2.89906 SLSNI 59590.07 0.847342
2019575 0.515578 SLSNI 60492.344 0.0194975
1116621 1.14988 SNII 59923.039 0.0184258
1204101 1.3435 SNIc 60123.148 0.0902933
1069521 1.2246 SNIIn 59589.062 0.184734
1114041 1.38354 SNII 60484.078 0.088264
1070268 1.04717 SNIIn 60339.305 0.120988
1213152 1.46586 SNIc 59721.188 0.319435
1171337 0.198584 SNIb 60096.352 0.00972693
1260145 0.517556 SNIa 59921.355 0.0305096
1265666 1.52513 SNIa 60265.016 0.0720324
1108497 1.46336 SNII 59897.352 0.0313736
1263469 1.46683 SNIa 59903.34 0.0316962
1270985 1.01459 SNIa 59729.328 0.0331213
1154433 0.71885 SNIb 60550.164 0.0131999
1273677 0.846096 SNIa 59904.348 0.0263409
1153886 0.4463 SNIb 60143.438 0.0389586
1268082 1.49489 SNIa 60539.406 0.0337217
2019228 1.59982 SLSNI 60521.973 0.105742
1269867 1.56891 SNIa 59712.051 0.15006
1067860 0.564677 SNIIn 60461.406 0.013633
1159516 1.15517 SNIb 60666.352 0.16915
2007630 1.79578 SLSNI 59987.387 0.915968
1268376 1.63172 SNIa 60365.031 0.0281529
2013145 2.30786 SLSNI 60420.008 0.0535522
1067482 1.53432 SNIIn 60628.18 0.0506997
1219212 1.45444 SNIc 60244.016 0.030899
1111368 1.01677 SNII 59858.172 0.0265252
1222883 0.422027 SNIc 59805.355 0.0119821
2018521 2.48843 SLSNI 59850.254 0.058823
2014342 2.9403 SLSNI 59952.336 0.0542325
1222960 0.752132 SNIc 60428.973 0.0529491
1111954 0.803488 SNII 60029.117 0.0648081
1255805 0.422241 SNIa 59588.086 0.0179827
1115904 0.680473 SNII 59783.289 0.0184847
1114516 0.660959 SNII 60251.352 0.300481
1164238 1.40884 SNIb 59799.293 0.0198426
1167904 0.79763 SNIb 60330.035 0.0218819
1070017 0.545631 SNIIn 60264.328 0.0425422
1115758 1.22675 SNII 60200.023 0.365828
1274139 1.26675 SNIa 60166.207 0.0272053
1053767 0.667141 SNIIn 59995.297 0.0844822
1269834 1.05433 SNIa 59771.305 0.0123248
1058003 0.80268 SNIIn 60443.43 0.0232067
1206766 0.687296 SNIc 60517.406 0.00765409
1163078 1.39651 SNIb 60306.273 0.0304307
1119962 0.880192 SNII 60674.102 0.0120813
2002296 2.47366 SLSNI 60032.074 0.0784429
1166235 0.281876 SNIb 60661.105 0.0749716
1272698 1.53321 SNIa 59810.363 0.0234376
2014997 1.36683 SLSNI 59613.379 0.0687377
1066764 1.25092 SNIIn 59928.348 0.277903
1054934 0.687363 SNIIn 60291.285 0.0509063
1208647 1.23985 SNIc 59773.305 0.0243033
1068036 0.331707 SNIIn 60241.027 0.013551
1116356 1.11896 SNII 59900.219 0.156908
1052805 0.868427 SNIIn 60028.41 0.173055
1223202 0.140499 SNIc 60118.34 0.0104734
1217319 1.14574 SNIc 60570.387 0.0577532
1069991 0.642765 SNIIn 59770.352 0.00650035
1162927 0.554646 SNIb 60390.387 0.0567563
1054405 0.908727 SNIIn 59975.102 0.05342
1206885 0.596313 SNIc 59936.352 0.0253784
1112641 0.873044 SNII 60121.195 0.0705911
1214524 1.06372 SNIc 60467.41 0.00795737
1059584 0.467121 SNIIn 60305.328 0.0745061
1170932 1.18487 SNIb 59805.395 0.0558285
1068256 1.03692 SNIIn 60664.348 0.113953
1222170 0.664844 SNIc 60570.02 0.176488
1102327 1.04896 SNII 60094.188 0.319879
1070679 1.55429 SNIIn 59636.023 0.248982
1170877 0.40127 SNIb 60416.395 0.0119646
1257155 0.454239 SNIa 60059.312 0.131791
2006561 1.8115 SLSNI 60043.402 0.0657057
1158855 1.02011 SNIb 59822.395 0.018195
1102101 1.4329 SNII 60149.051 0.0902933
1153447 0.916145 SNIb 60056.012 0.0425817
1118435 1.39267 SNII 60514.152 0.0918017
1117198 1.03433 SNII 60508.016 0.0219793
2007020 1.52162 SLSNI 60011.195 0.121174
2000787 2.33008 SLSNI 60282.34 0.0929925
2006633 1.73301 SLSNI 60204.379 0.202011
2016655 1.70567 SLSNI 60447.434 0.0312065
1220820 1.30757 SNIc 59623.145 0.0340245
1103102 0.636556 SNII 60246.039 0.0125105
2011229 1.80066 SLSNI 60494.398 0.018443
1064517 1.41965 SNIIn 60657.277 0.216632
1221080 1.00366 SNIc 60044.988 0.509571
1052528 1.25287 SNIIn 59862.0 0.0528373
1060540 0.961608 SNIIn 60290.328 0.0550436
1217522 0.493272 SNIc 60460.156 0.0365195
2013909 1.77285 SLSNI 60268.219 1.14243
1116383 1.06474 SNII 59932.332 0.085289
1209176 1.02683 SNIc 59603.332 0.0358826
1274088 1.6138 SNIa 60653.352 0.0415274
1169983 0.980551 SNIb 60339.316 0.0777509
1222114 0.667239 SNIc 60148.422 0.0809959
1269545 1.48998 SNIa 60608.203 0.0685485
2017446 2.65524 SLSNI 59729.281 0.102862
1274015 1.49681 SNIa 60553.039 0.245488
1110870 1.34977 SNII 60127.375 0.0328776
1273270 0.547244 SNIa 59656.402 0.210257
2011548 1.33813 SLSNI 60590.023 0.0747296
1208704 1.43614 SNIc 60528.395 0.0446328
2015111 2.57594 SLSNI 60491.184 0.0496067
1274666 0.495515 SNIa 60333.316 0.0613803
1222600 0.94783 SNIc 60567.035 0.0963313
1158346 0.649758 SNIb 59859.016 0.112513
1220041 1.43353 SNIc 59909.184 0.646616
1108693 1.27376 SNII 59958.359 0.0638677
1257385 1.29432 SNIa 60274.277 0.157259
1061184 0.500408 SNIIn 59680.234 0.336433
1070337 1.28566 SNIIn 59653.234 0.0898986
1220468 0.398555 SNIc 59645.406 0.0721307
1103126 1.39866 SNII 60227.234 0.0427316
1067222 0.715308 SNIIn 60641.332 0.0526265
1112778 1.46645 SNII 59939.043 0.0595212
1205469 1.05546 SNIc 60635.352 0.0474931
2016790 1.49785 SLSNI 60674.164 0.17917
1120997 0.947782 SNII 60003.395 0.0474187
1223129 0.814926 SNIc 60659.199 0.232682
1058512 1.5983 SNIIn 60026.406 0.365957
2016863 2.15279 SLSNI 59801.309 0.0301705
1260114 1.48698 SNIa 60662.305 0.0682178
1069077 1.31441 SNIIn 60548.164 0.043775
1217288 0.381697 SNIc 60270.305 0.186794
1105254 0.429139 SNII 60022.371 0.0648996
1070959 0.880375 SNIIn 60443.074 0.0193743
1105317 1.23856 SNII 60122.121 0.0959213
1105944 0.879617 SNII 60032.121 0.0418117
1156658 0.438797 SNIb 59771.332 0.0106825
1055436 1.39345 SNIIn 59824.328 0.135621
1155769 0.810256 SNIb 60055.402 0.0402602
2012377 2.52937 SLSNI 60333.234 0.0346002
2019522 0.774701 SLSNI 60429.047 0.0367747
1272068 0.805232 SNIa 60211.398 0.0939582
1156202 1.21319 SNIb 59822.387 0.00982222
1219712 1.13838 SNIc 60494.105 0.0927294
1266857 0.76618 SNIa 59782.371 0.0167182
2017272 1.4051 SLSNI 60446.117 0.0779814
1104907 0.69956 SNII 60175.41 0.134345
1259522 0.910615 SNIa 60150.094 0.0705582
1220145 1.14534 SNIc 59770.441 0.0403156
1064520 1.05514 SNIIn 60402.41 0.0479481
1214343 0.916707 SNIc 60617.238 0.202408
1053313 1.59453 SNIIn 60389.359 0.0938445
2007890 1.72017 SLSNI 59956.191 0.0233168
1052013 0.953549 SNIIn 59771.316 0.0150001
1066364 0.991484 SNIIn 60443.41 0.0339773
2011104 1.35561 SLSNI 59813.375 0.0194856
1112213 0.875723 SNII 60141.438 0.0746188
1170353 0.651325 SNIb 60599.031 0.0908006
1219756 0.279551 SNIc 59800.398 0.0430788
1207680 0.481406 SNIc 59913.297 0.0831752
1271820 0.942261 SNIa 60426.414 0.0272705
1061276 1.12517 SNIIn 60542.984 0.0871016
1160934 0.808318 SNIb 59887.078 0.0301281
1053108 1.45193 SNIIn 60580.992 0.0280579
1065391 0.949031 SNIIn 59928.137 0.0168427
1213762 0.298541 SNIc 60329.371 0.0161219
2007507 2.47992 SLSNI 60124.398 0.0177649
1120894 1.36076 SNII 59813.406 0.0302816
1064656 1.3864 SNIIn 59811.012 0.0871635
1271233 1.13491 SNIa 59861.355 1.09939
1158023 1.14766 SNIb 60355.309 0.0662385
2013503 1.47155 SLSNI 59831.246 0.100051
1054605 1.5907 SNIIn 59919.285 0.0310888
1067519 0.920134 SNIIn 60434.27 0.0823151
1120051 0.480007 SNII 60446.387 0.0139165
2013116 2.04445 SLSNI 60001.402 0.103278
2005090 1.7245 SLSNI 59594.082 1.24884
1158518 1.08075 SNIb 60393.113 0.0445542
1067926 0.941332 SNIIn 59918.215 2.48793
1264750 0.853809 SNIa 59789.004 0.0498081
2005234 1.65342 SLSNI 59874.105 0.0393485
1165808 0.804182 SNIb 59965.047 0.0889198
1267225 0.95871 SNIa 60413.371 0.202024
2010306 1.23119 SLSNI 60646.113 0.0906536
1260937 0.837945 SNIa 59966.363 0.0659904
1268574 1.28927 SNIa 60444.398 0.142457
1270678 0.753373 SNIa 59798.973 0.0504979
1065801 1.25201 SNIIn 60083.383 0.0577804
1273206 0.878283 SNIa 59680.301 0.72273
1055109 1.28345 SNIIn 59918.09 0.0776984
1216746 1.05878 SNIc 60274.238 0.954297
2004739 1.82895 SLSNI 60574.367 0.965074
1222664 0.582218 SNIc 60061.422 0.0472809
1258563 1.08263 SNIa 59639.398 0.0456608
1065890 0.568905 SNIIn 60164.301 0.0162355
1268546 0.325802 SNIa 59803.367 0.0364109
1165135 0.493492 SNIb 60465.422 0.0652441
1255630 0.975919 SNIa 60396.402 0.0346781
2005264 2.74707 SLSNI 60541.289 0.00816498
1061964 1.49593 SNIIn 59792.977 0.161353
2016106 2.75295 SLSNI 60626.012 0.0110623
1057171 0.784373 SNIIn 60102.184 0.0930031
1221180 1.05158 SNIc 59836.984 0.0612931
1172548 1.49921 SNIb 60628.031 0.0391721
